timestamp,VWAP,Liquidity,Max,Min,Timestamp,Volatility,FD
2021-08-29 18:00:00,3.874358631274052,176.0,3.8764050847457625,3.8720399999999997,2021-08-29 18:00:00,0.0011266599613488492,202921.01341285984
2021-08-30 00:00:00,3.8742674999999998,1734.8333333333333,3.87545,3.8731266666666664,2021-08-30 00:00:00,0.0005996832519523898,38716.31591209051
2021-08-30 06:00:00,3.8734544444444445,2767.3333333333335,3.8772066666666665,3.8701916666666665,2021-08-30 06:00:00,0.001811044921429592,124820.65997129906
2021-08-30 12:00:00,3.8676944444444445,2657.0,3.871798333333333,3.8630583333333335,2021-08-30 12:00:00,0.0022597441771941575,28795.4383464006
2021-08-30 18:00:00,3.86196540229885,1282.5,3.862468333333333,3.8612666666666664,2021-08-30 18:00:00,0.00031115417708078657,23226.54462242689
2021-08-31 00:00:00,3.857922777777778,2229.3333333333335,3.86193,3.8523366666666665,2021-08-31 00:00:00,0.002486657687549534,158945.90846045825
2021-08-31 06:00:00,3.8405811111111112,4006.5,3.851476666666667,3.829826666666667,2021-08-31 06:00:00,0.005637167754995454,15323.141070187261
2021-08-31 12:00:00,3.827766666666667,5031.0,3.8321716666666665,3.823291666666667,2021-08-31 12:00:00,0.002319890623775279,6789.838337182395
2021-08-31 18:00:00,3.828055555555555,1667.3333333333333,3.829065,3.8273266666666665,2021-08-31 18:00:00,0.0004541034758000313,37612.612612614495
2021-09-01 00:00:00,3.831442222222222,1835.1666666666667,3.8336433333333333,3.8302816666666666,2021-09-01 00:00:00,0.0008773893671602734,112176.41418983288
2021-09-01 06:00:00,3.8230922222222223,3372.5,3.8346983333333333,3.81671,2021-09-01 06:00:00,0.004705179024658035,69608.32920178398
2021-09-01 12:00:00,3.8033369444444443,3949.3333333333335,3.8092650000000003,3.798465,2021-09-01 12:00:00,0.00283961167726035,8171.963309552515
2021-09-01 18:00:00,3.8042119444444444,1907.1666666666667,3.8062899999999997,3.80261,2021-09-01 18:00:00,0.0009673488369578997,19166.666666666413
2021-09-02 00:00:00,3.8096880555555557,1922.1666666666667,3.8104966666666664,3.8089,2021-09-02 00:00:00,0.0004191069303792726,99184.78260870418
2021-09-02 06:00:00,3.8041405555555556,3133.8333333333335,3.8069283333333335,3.8023016666666667,2021-09-02 06:00:00,0.0012162186436329248,126513.56993738521
2021-09-02 12:00:00,3.8027716666666667,3711.8333333333335,3.8041300000000002,3.8015933333333334,2021-09-02 12:00:00,0.0006670573174040655,43443.80403458108
2021-09-02 18:00:00,3.7988660546139363,1916.1666666666667,3.8026383333333333,3.7962559322033895,2021-09-02 18:00:00,0.0016800805919945587,165177.39816030322
2021-09-03 00:00:00,3.797624722222222,1758.5,3.7989483333333336,3.796265,2021-09-03 00:00:00,0.0007065820162881737,26479.06274757878
2021-09-03 06:00:00,3.7992166666666662,3025.8333333333335,3.800523333333333,3.798015,2021-09-03 06:00:00,0.0006602238180677015,70434.78260868884
2021-09-03 12:00:00,3.7929130555555557,4746.0,3.795088333333333,3.7889283333333332,2021-09-03 12:00:00,0.0016240815198696073,135149.50166114146
2021-09-03 18:00:00,3.790896511111111,1112.5,3.7918093777777777,3.7885416666666667,2021-09-03 18:00:00,0.0008619890048523774,33928.57142857174
2021-09-04 00:00:00,3.7925257888888892,0.0,3.793037511111111,3.7920140666666664,2021-09-04 00:00:00,0.000269858268978216,45903.69065673014
2021-09-04 06:00:00,3.7937539222222223,0.0,3.7942656444444443,3.7932422,2021-09-04 06:00:00,0.0002697709090854432,140701.33535984706
2021-09-04 12:00:00,3.794982055555556,0.0,3.7954937777777777,3.7944703333333334,2021-09-04 12:00:00,0.0002696836057356615,140701.33535990812
2021-09-04 18:00:00,3.796210188888889,0.0,3.796721911111111,3.7956984666666664,2021-09-04 18:00:00,0.0002695963588738763,140701.33535990812
2021-09-05 00:00:00,3.797438322222222,0.0,3.7979500444444443,3.7969266,2021-09-05 00:00:00,0.0002695091684452812,140701.33535990812
2021-09-05 06:00:00,3.798666455555555,0.0,3.7991781777777778,3.7981547333333334,2021-09-05 06:00:00,0.0002694220343951404,140701.33535990812
2021-09-05 12:00:00,3.7998945888888884,0.0,3.800406311111111,3.7993828666666665,2021-09-05 12:00:00,0.00026933495666878903,140701.33535990812
2021-09-05 18:00:00,3.801122722222223,0.0,3.8016344444444443,3.800611,2021-09-05 18:00:00,0.00026924793521163287,140701.33535990812
2021-09-06 00:00:00,3.8023508555555554,0.0,3.802862577777778,3.801839133333333,2021-09-06 00:00:00,0.00026916096996926523,142655.52057324018
2021-09-06 06:00:00,3.803578988888889,0.0,3.804090711111111,3.8030672666666665,2021-09-06 06:00:00,0.0002690740608868822,142655.52057317828
2021-09-06 12:00:00,3.804807122222222,0.0,3.8053188444444443,3.8042954,2021-09-06 12:00:00,0.00026898720791045127,142655.52057324018
2021-09-06 18:00:00,3.8060352555555554,0.0,3.806546977777778,3.805523533333333,2021-09-06 18:00:00,0.0002689004109856596,142655.52057324018
2021-09-07 00:00:00,3.806828888888889,1826.6666666666667,3.8086833333333336,3.8057383333333332,2021-09-07 00:00:00,0.0007736097644409718,142655.52057317828
2021-09-07 06:00:00,3.8077702777777778,3952.6666666666665,3.8117799999999997,3.8050599999999997,2021-09-07 06:00:00,0.00176481234679994,67232.59762308041
2021-09-07 12:00:00,3.808150833333333,4159.333333333333,3.810955,3.8047133333333334,2021-09-07 12:00:00,0.0016390282160129283,28720.23809523784
2021-09-07 18:00:00,3.8057344444444445,1862.5,3.80766,3.802416666666667,2021-09-07 18:00:00,0.0013777454548851106,37810.41388518138
2021-09-08 00:00:00,3.8074455555555553,1751.3333333333333,3.8081283333333333,3.8062666666666667,2021-09-08 00:00:00,0.0004889542449136897,48251.74825175091
2021-09-08 06:00:00,3.8168344444444444,4246.666666666667,3.8230733333333333,3.8091483333333334,2021-09-08 06:00:00,0.0036483112387199193,145031.33393017136
2021-09-08 12:00:00,3.819376111111111,4233.333333333333,3.8219716666666668,3.8164749999999996,2021-09-08 12:00:00,0.0014391530204832565,14578.096947935404
2021-09-08 18:00:00,3.820063611111111,1530.8333333333333,3.820718333333333,3.8188316666666666,2021-09-08 18:00:00,0.0004938835733465267,59854.457246811
2021-09-09 00:00:00,3.8209891666666667,2349.0,3.822038333333333,3.819065,2021-09-09 00:00:00,0.0007781580118759374,143109.54063604807
2021-09-09 06:00:00,3.8275488888888893,4029.3333333333335,3.8304933333333335,3.819706666666667,2021-09-09 06:00:00,0.0028181656145476477,99215.24663678816
2021-09-09 12:00:00,3.8385093199233715,4971.5,3.8446633333333335,3.8315016666666666,2021-09-09 12:00:00,0.0034288484329978667,18912.237330036987
2021-09-09 18:00:00,3.839754166666667,1857.6666666666667,3.8427533333333335,3.837665,2021-09-09 18:00:00,0.0013251716418477963,18766.620235532064
2021-09-10 00:00:00,3.8412000000000006,1696.3333333333333,3.8419616666666667,3.839365,2021-09-10 00:00:00,0.0006760040265195257,63478.545692758096
2021-09-10 06:00:00,3.839620833333333,3587.6666666666665,3.8426899999999997,3.837325,2021-09-10 06:00:00,0.0013972733852843132,89730.42362002097
2021-09-10 12:00:00,3.8403175,4687.5,3.843695,3.837476666666667,2021-09-10 12:00:00,0.0016192237577577877,60950.60577819378
2021-09-10 18:00:00,3.8445567391304345,1241.0,3.8458,3.843058333333333,2021-09-10 18:00:00,0.000713129458790924,65934.06593406954
2021-09-11 00:00:00,3.8448016304347825,0.0,3.845255434782609,3.8443478260869566,2021-09-11 00:00:00,0.00023606125436169314,60911.85410333414
2021-09-11 06:00:00,3.8437125,0.0,3.844166304347826,3.843258695652174,2021-09-11 06:00:00,0.00023612814320838867,160862.27544907632
2021-09-11 12:00:00,3.842623369565217,0.0,3.8430771739130436,3.8421695652173913,2021-09-11 12:00:00,0.00023619506997247332,160862.27544915501
2021-09-11 18:00:00,3.8415342391304352,0.0,3.8419880434782607,3.841080434782609,2021-09-11 18:00:00,0.00023626203468573505,160862.27544907632
2021-09-12 00:00:00,3.8404451086956524,0.0,3.8408989130434783,3.839991304347826,2021-09-12 00:00:00,0.000236329037380923,160862.27544915501
2021-09-12 06:00:00,3.8393559782608695,0.0,3.839809782608696,3.8389021739130436,2021-09-12 06:00:00,0.00023639607809001378,160862.27544907632
2021-09-12 12:00:00,3.838266847826087,0.0,3.838720652173913,3.8378130434782607,2021-09-12 12:00:00,0.00023646315684548302,160862.27544907632
2021-09-12 18:00:00,3.840408271513961,274.0,3.8452864406779663,3.83745,2021-09-12 18:00:00,0.002040522810059729,160862.27544907632
2021-09-13 00:00:00,3.846975178571429,0.0,3.8486741156462587,3.845276241496599,2021-09-13 00:00:00,0.0008832586621787513,20672.65058937983
2021-09-13 06:00:00,3.85105262755102,0.0,3.85275156462585,3.8493536904761907,2021-09-13 06:00:00,0.0008823234783525177,42968.042243299395
2021-09-13 12:00:00,3.8539625311791377,3344.8333333333335,3.8554216666666665,3.85261,2021-09-13 12:00:00,0.0007295521541581813,43556.64556170645
2021-09-13 18:00:00,3.8508900751672184,1972.3333333333333,3.854511666666667,3.848298275862069,2021-09-13 18:00:00,0.0016134947202636036,94250.14819205724
2021-09-14 00:00:00,3.8484013888888886,1371.6666666666667,3.849795,3.8470416666666667,2021-09-14 00:00:00,0.0007154485863357685,27360.26194814633
2021-09-14 06:00:00,3.8526783333333334,3988.6666666666665,3.855965,3.8495666666666666,2021-09-14 06:00:00,0.0016607494266975182,95157.38498789934
2021-09-14 12:00:00,3.845536944444444,5464.166666666667,3.8500099999999997,3.843265,2021-09-14 12:00:00,0.0017539813288606936,32977.337848398274
2021-09-14 18:00:00,3.8506669444444444,2817.5,3.8534133333333336,3.847628333333333,2021-09-14 18:00:00,0.001502337149242858,47739.06597479928
2021-09-15 00:00:00,3.8537049999999997,2260.3333333333335,3.8558250000000003,3.851358333333333,2021-09-15 00:00:00,0.0011590577552425688,66032.84356092919
2021-09-15 06:00:00,3.8496191666666664,3879.5,3.8554683333333335,3.8458183333333333,2021-09-15 06:00:00,0.002506741467716653,72313.43283581448
2021-09-15 12:00:00,3.857853611111111,4075.1666666666665,3.8647883333333337,3.8475916666666667,2021-09-15 12:00:00,0.004457573666646753,20725.388601035927
